state,key,svn,english,translation
CURRENT,wolf_part3_ranaway1,2383,We almost had them! Your cooperation is crucial for this operation to go smoothly.,もうすぐ捕獲できそうでした！この作戦が円滑に進むためには、あなたの協力が不可欠です。
CURRENT,wolf_part3_ranaway2,2383,"The pirates are probably still on your trail thinking you got scared, jump to an empty system to bait them out again.",海賊は、あなたが恐れたと思っている可能性があるので、まだあなたの背後にいるかもしれません。彼らを再び誘い出すために、空のシステムへジャンプしてください。
CURRENT,wolf_part3_emp1,2383,We've found them! This is our shot.,見つけました！これがチャンスです！
CURRENT,wolf_part3_emp2,2383,Charge the EMP weapon and get ready to hit them where it really hurts. Let them come in close. Really close.,EMP兵器を充電し、彼らを本当に痛める準備をしてください。接近させてください。非常に接近させてください。
CURRENT,wolf_part3_objective_chargeemp,2383,Charge the EMP [*X%],EMPを[*X%]充電してください。
CURRENT,wolf_part3_action_chargeemp,2383,Charge EMP,EMPを充電してください。
CURRENT,wolf_part3_objective_getclose,2383,Let the pirates come close,海賊を接近させてください。
CURRENT,wolf_part3_emp3,2383,They're in range! Trigger the EMP from your FTL drive now!,射程内です！今すぐFTLドライブからEMPを発動してください！
CURRENT,wolf_part3_objective_triggeremp,2383,Trigger the EMP,EMPを発動してください。
CURRENT,wolf_part3_action_triggeremp,2383,Trigger EMP,EMPを発動してください。
CURRENT,wolf_part3_combat1,2383,"Captain, we're on our way.  Mobilise your crew and install those weapon systems ASAP.",船長、我々はこちらに向かっています。乗組員を動員し、武器システムをできるだけ早くインストールしてください。
CURRENT,wolf_part3_combat2,2383,The cavalry are coming.  Hold them off for just a few moments.,騎馬隊が到着しています。ほんの数分間、食い止めてください。
CURRENT,wolf_part3_objective_installweapons,2383,Install cannons and connect them to the power grid. [*X/*Y],砲台を設置し、電源網に接続してください。[*X/*Y]
CURRENT,wolf_part3_objective_survive,2383,Survive until the strike force arrives,ストライクフォースが到着するまで生存してください。
CURRENT,wolf_part3_objective_destroypirate,2383,Destroy the Pirate Ship,海賊船を破壊してください。
CURRENT,wolf_part3_combat3,2383,Unfortunately it seems we have arrived too late. Your crew's sacrifice will not be forgotten.,残念ながら、あまりにも遅れて到着してしまったようです。あなた達の乗組員の犠牲は決して忘れられません。
CURRENT,wolf_part3_combat4,2383,Target that explosion and fire!,あの爆発を目標にし、発砲してください！
CURRENT,wolf_part3_debrief2,2383,Your skill and bravery have not gone unnoticed. I extend my heartfelt gratitude for your help.,あなたの技術と勇気は決して忘れられません。あなたの助けに心からの感謝を捧げます。
CURRENT,wolf_part3_debrief3,2383,"As a token of appreciation, consider the Astral Temptress now a part of your fleet.",感謝の証として、星影の誘惑をあなたの艦隊の一部とみなしてください。
CURRENT,wolf_part3_debrief4,2383,"The ship was due to be scrapped, but we think it may have some years left in its structure yet.",船はスクラップに回る予定でしたが、構造にはまだ数年間の耐久性があると思われます。
CURRENT,stargate_part1_title,2383,Stargate,スターゲート
CURRENT,stargate_part1_intro1,2383,"Welcome bla bla bla.  There is a huge stargate project.  They are looking for contractors.  This is a huge opportunity to make tons of wonga. If we can start manufacturing the parts they need, to specification, then we can make a lot of money very quickly.",ようこそ、ごきげんよう。巨大なスターゲート計画があります。彼らは請負業者を探しています。これは莫大な財産を作る絶好の機会です。もし私たちが彼らが求めている部品を仕様書通りに製造できるようになれば、私たちは非常に迅速に大金を稼ぐことができるでしょう。
CURRENT,stargate_part1_intro2,2383,This is what they're talking about building.  Massive.  Unthinkable.  This project will drag on for years.,これが彼らが建設について話しているものです。巨大な。想像もつかない。このプロジェクトは数年続くでしょう。
CURRENT,stargate_summary,2383,Take part in the construction of a galactic megaproject - a STARGATE.,銀河規模の超大型プロジェクト、スターゲートの建設に参加しましょう。
CURRENT,stargate_part1_accept,2383,ACCEPT,承諾
CURRENT,stargate_part1_setup1,2383,We will need a base of operations.  There is a defunct and unused industrial station for sale. I suggest we buy it and use that for our production line.,活動拠点が必要です。販売されている、廃れていて未使用の工業ステーションがあります。それを購入し、生産ラインとして利用することを提案します。
CURRENT,stargate_part1_shipname_station,2383,JMC Mining Station,JMC鉱業ステーション
CURRENT,stargate_part1_objective_raisecredits,2383,Raise *X credits,*Xクレジットを調達しましょう
CURRENT,stargate_part1_objective_buystation,2383,Buy the industrial station,工業ステーションを購入しましょう
CURRENT,stargate_part1_preparestation1,2383,"Well, it's empty, and it's a mess.  We will need a new crew and we'll need to tidy up the place, and get some basic services working.",まあ、中は空っぽで、めちゃくちゃだ。新しいクルーが必要だし、この場所を片付け、基本的なサービスを稼働させる必要がある。
CURRENT,stargate_part1_preparestation2,2383,Hire some crew and clean the place up.  Bring the power online and get the factory pressurised for human use.,クルーを雇って、この場所を片付けましょう。電力系統をオンラインにし、工場を人間の使用に適した圧力に保ちましょう。
CURRENT,stargate_part1_objective_hirecrew,2383,Hire *X crew and buy *X spacesuits,*X人のクルーを雇い、*X着の宇宙服を購入しましょう。
CURRENT,stargate_part1_objective_powerstation,2383,Power the station,ステーションに電力を供給しましょう
CURRENT,stargate_part1_objective_makebreathable,2383,Make the cabin breathable,居住区を呼吸可能な状態にしましょう
CURRENT,stargate_part1_manufacturing1,2383,"Ok, good work.  We now have a small factory ship we can use to start manufacturing stargate parts.  Let's take a look at the tender released to industry.  See what they want us to manufacture.",素晴らしい仕事です。これで、スターゲート部品の製造を開始できる小さな工場船を手に入れました。業界に公開されている入札内容を見てみましょう。彼らが製造してほしいものを見てみましょう。
CURRENT,stargate_part1_manufacturing2,2383,"Right now they're still working on the scaffolding for the project.  If we start making Stargate Frames, we can make some profits quickly",現在、彼らはまだプロジェクトの足場を建設中です。もしスターゲートフレームの製造を開始すれば、すぐに利益を得ることができます。
CURRENT,stargate_part1_manufacturing3,2383,Let's get setup to start manufacturing.  I'll send a shuttle with the parts we will need to begin a basic production line.,製造を開始するための準備をしましょう。基本的な生産ラインを開始するために必要な部品を積んだシャトルを送信します。
CURRENT,stargate_part1_manufacturing4,2383,That's everything you'll need to get started.  Let's get to work.,これで始めるのに必要なものがすべて揃いました。作業に取り掛かりましょう。
CURRENT,stargate_part1_objective_manufacture,2383,Manufacture [*X/*Y] STARGATE FRAMES,[ *X/*Y ]個のスターゲートフレームを製造しましょう。
CURRENT,stargate_part1_objective_deliver,2383,Deliver [*X/*Y] STARGATE FRAMES,[ *X/*Y ]個のスターゲートフレームを納品しましょう。
CURRENT,stargate_part1_manufacturing5,2383,"We've made a start.  We can scale up this design now.  The faster we can turn these parts out, the faster we can make money.  Use the money we made from the first stargate parts to scale up production, and produce a much larger batch.",軌道に乗りました。この設計を拡張できます。これらの部品をより早く製造するほど、より早くお金を稼ぐことができます。最初のスターゲート部品から得たお金を使って生産を拡大し、はるかに大きなバッチを生産しましょう。
CURRENT,stargate_part1_manufacturing6,2383,We should be able to get by just buying the raw materials we need through the Trade system.  If there isn't enough metallic minerals available then you'll have to send your other ship around the Sector to pickup the resources you need from other stations.,必要な原材料を取引システムを通して購入すれば大丈夫です。金属鉱石が十分に利用できない場合は、他のステーションから必要な資源を調達するために、別の船をセクター内を回遊させる必要があります。
CURRENT,stargate_part1_objective_extrafabricator,2383,Setup another fabricator,別の製造装置を設置しましょう。
CURRENT,stargate_part1_objective_extraassembler,2383,Setup another assembly table,別の組み立て台を設置しましょう。
CURRENT,stargate_part1_objective_manufacture2,2383,Manufacture [*X/*Y] STARGATE FRAMES,[ *X/*Y ]個のスターゲートフレームを製造しましょう。
CURRENT,stargate_part1_objective_deliver2,2383,Deliver [*X/*Y] STARGATE FRAMES,[ *X/*Y ]個のスターゲートフレームを納品しましょう。
CURRENT,stargate_part1_objective_manufacture3,2383,Manufacture [*X/*Y] STARGATE FRAMES,[ *X/*Y ]個のスターゲートフレームを製造しましょう。
CURRENT,stargate_part1_objective_deliver3,2383,Deliver [*X/*Y] STARGATE FRAMES,[ *X/*Y ]個のスターゲートフレームを納品しましょう。
CURRENT,stargate_part1_action_deliverframes,2383,Deliver *X Stargate Frames,*X個のスターゲートフレームを納品しましょう。
CURRENT,stargate_part1_framdelivery,2383,Stargate Frames,スターゲートフレーム
CURRENT,stargate_part1_completion,2383,Well done on completing the frame of the Stargate. There is still a lot of work to do.,スターゲートのフレームを完成させた素晴らしい仕事です。まだやるべきことがたくさんあります。
CURRENT,stargate_part2_title,2383,Stargate Part 2,スターゲートパート2
CURRENT,stargate_part2_intro1,2383,Continue help on The Stargate Project,スターゲートプロジェクトの支援を続けます。
CURRENT,stargate_part2_intro2,2383,The Stargate Project demands your help! Upscale your manufacturing with new resources to assist the project.,スターゲートプロジェクトはあなたの協力を必要としています！新しい資源で製造を拡大し、プロジェクトを支援しましょう。
CURRENT,stargate_part2_setup1,2383,Continue help on The Stargate Project,スターゲートプロジェクトの支援を続けます。
CURRENT,stargate_part2_setup2,2383,Manufacture Stargate Resin,スターゲートレジンの製造しましょう。
CURRENT,tiddlets_part1_title,2383,The Trouble with Tiddlets,ティドレットの苦難
CURRENT,tiddlets_character_artemis,2383,Prof. Artemis Toppingbury,プロフェッサー・アルテミス・トーピングベリー
CURRENT,tiddlets_character_swanson,2383,Dr. Magnus Swanson,ドクター・マグナス・スワンソン
CURRENT,tiddlets_character_tiddlet,2383,???,???
CURRENT,tiddlets_shipname_artemis,2383,Artemis Toppingbury,アルテミス・トーピングベリー
CURRENT,tiddlets_part1_intro1,2383,What is a ship like yours doing all the way out here?,あなたのような船がこんな遠くまで来る理由は何ですか？
CURRENT,tiddlets_part1_intro2,2383,"Maybe you can help?  I'm looking for creatures that usually live on small isolated asteroids, like the one in this system.",もしかしたら、あなたがお手伝いできるかもしれません。このシステムにあるような、通常は小さな孤立した小惑星に生息する生き物を探しています。
CURRENT,tiddlets_part1_intro3,2383,If you find anything make sure to tell me.,何か見つかったら、ぜひ私に教えてください。
CURRENT,tiddlets_part1_foundtiddlets1,2383,My gods. You've found them.,なんてことだ。あなたが見つけたようですね。
CURRENT,tiddlets_part1_foundtiddlets2,2383,Oh god. They're still alive??,なんてことだ。彼らはまだ生きている？？
CURRENT,tiddlets_part1_foundtiddlets3,2383,Oh jesus. There's two of them!,なんてことだ。2匹もいる！
CURRENT,tiddlets_part1_foundtiddlets4,2383,"Captain, you've made an incredible discovery. We have seen these interstellar lifeforms before, on large asteroids deep in uncharted space. But never alive. And you've found a pair!",船長、あなたは驚くべき発見をしました。私たちは以前にも、未開拓宇宙の奥深くに巨大な小惑星で、これらの星間生命体を目撃しました。しかし、生きていませんでした。そして、あなたは2匹を見つけたのです！
CURRENT,tiddlets_part1_foundtiddlets5,2383,We call them the Tiddlets.,私たちは彼らをティドレットと呼んでいます。
CURRENT,tiddlets_summary,2383,Help Prof. Artemis Toppingbury with his research.,プロフェッサー・アルテミス・トーピングベリーの研究を手伝う。
CURRENT,tiddlets_part1_accept,2383,ACCEPT,承諾
CURRENT,tiddlets_part1_deliver,2383,DELIVER TIDDLETS,ティドレットを届ける
CURRENT,tiddlets_part1_setup1,2383,"I should introduce myself. My name is Artemis Toppingbury, and I'm a professor at the Institute of Interstellar Lifeforms.  We've been trying to find a live Tiddlet for years now.",自己紹介をさせてください。私の名前はアルテミス・トーピングベリー、星間生命体の研究所の教授です。長年、生きたティドレットを探し続けています。
CURRENT,tiddlets_part1_setup2,2383,"This is a massive breakthrough. Bring the Tiddlets on board, carefully, using a Logistics Drone. Once you have them, meet me at the Institute for Interstellar Lifeforms.  We're at Starbase S*X.",これは画期的な発見です。ロジスティクスドローンを使って、慎重にティドレットを船内に運びます。それらを手に入れたら、星間生命体の研究所で私に会いましょう。スターベースS*Xにいます。
CURRENT,tiddlets_objective_dronebay,2383,Install at least one Drone Bay,ドローンベイを少なくとも1つ設置する
CURRENT,tiddlets_objective_drone,2383,Purchase at least one Logistics Drone,ロジスティクスドローンを少なくとも1つ購入する
CURRENT,tiddlets_objective_recovertiddlets,2383,Recover the Tiddlets [*X/*Y],ティドレットを[*X/*Y]で回収する
CURRENT,tiddlets_objective_delivertiddlets,2383,Deliver the Tiddlets to the Institute for Interstellar Lifeforms,ティドレットを星間生命体の研究所に届ける
CURRENT,tiddlets_part1_sendingshuttle,2383,You managed to bring them back? Amazing! I'll be here in a second.,持ち帰ることに成功したのですね？素晴らしい！すぐそこにいます。
CURRENT,tiddlets_part1_delivered1,2383,This is the greatest day of my life!,私の人生で最高の日のひとつです！
CURRENT,tiddlets_part1_delivered2,2383,To be the first to discover and study an entirely new life form. One native to deep space! Think of all we can learn from these little creatures!,全く新しい生命体を最初に発見し、研究できるなんて！深宇宙に生息する生物です！これらの小さな生物から、どれだけのことを学べるでしょうか！
CURRENT,tiddlets_part1_delivered3,2383,"I mean, you'll get some credit for finding them, of course. But I've waited my whole life for a moment like this.",もちろん、あなたがそれらを見つけたことで、ある程度の功績を得るでしょう。しかし、私はこのような瞬間を生涯待ち望んでいました。
CURRENT,tiddlets_part1_setup3,2383,"Now we know where to look, we may be able to find more of them in deep space.",これで、どこを見ればいいかがわかったので、深宇宙でさらに多くを見つけることができるかもしれません。
CURRENT,tiddlets_part1_setup4,2383,"The asteroid where you found them has a large iron and aluminium core, with some unusual crystalline structures on the outside.",あなたがそれらを見つけた小惑星は、鉄とアルミニウムを多量に含む核を持っており、外側にはいくつかの異常な結晶構造があります。
CURRENT,tiddlets_part1_setup5,2383,There are similar asteroids within this sector that have been recorded and scanned.  Nobody would bother trying to mine such worthless rocks. They might not have looked too closely.,このセクターには、記録され、スキャンされた同様の小惑星があります。そのような価値のない岩を採掘しようとする人は誰もいません。あまり注意深く見ていなかったかもしれません。
CURRENT,tiddlets_part1_setup6,2383,I think it's worth searching there for more of these creatures.,これらの生物をさらに探す価値があると思います。
CURRENT,tiddlets_objective_investigate,2383,Investigate asteroid S*X,小惑星S*Xを調査する
CURRENT,tiddlets_objective_tiddletscount,2383,*X Tiddlets on board,*X匹のティドレットが船上にある
CURRENT,tiddlets_objective_deadcount,2383,*X Dead tiddlets on board,*X匹の死んだティドレットが船上にある
CURRENT,tiddlets_part1_reproduction1,2383,"Oh god, the tiddlets!!!",なんてことだ、ティドレットだ！！！
CURRENT,tiddlets_part1_reproduction2,2383,"Oh my goodness, I hope they're ok! What's happening??",なんてことだ、無事でいてほしい！一体どうなっているの？？
CURRENT,tiddlets_part1_reproduction4,2383,Oh this is just such incredible news. But what was the condition? Maybe these ones were already fertile and pregnant? Did you see any mating behaviours? I need to do more analysis.,これは本当に素晴らしいニュースです。しかし、状態はどうでしたか？もしかすると、これらはすでに受精していて妊娠していたのかもしれません。交尾行動は見られましたか？もっと分析する必要があります。
CURRENT,tiddlets_part1_reproduction5,2383,Keep looking Captain. Bring them all back to us when you're done.,探検を続けなさい、船長。終わったら、すべて私たちのもとに連れ帰ってきてください。
CURRENT,tiddlets_part1_death1,2383,No! Nooooo! Captain what happened? What did you do??,まさか！まさか！船長、一体何が起こったの？何をしたの？
CURRENT,tiddlets_part1_death3,2383,"It looks like they died of shock during the hyperspace jump.  Oh goodness, this is such horrible news.  Did any of them survive?",ハイパースペースジャンプのショックで死んだようです。なんてことだ、これはとてもひどいニュースです。生存者はいましたか？
CURRENT,tiddlets_part1_death4,2383,"We'll have to be so careful from now on, Captain. I suggest a maximum hyperspace jump range of *X light years while you have these creatures on board. We can't let any more of them perish this way.",これからは、とても注意しなければなりません、船長。船上にこれらの生物がいる間は、ハイパースペースジャンプの最大範囲を*X光年までにするのが良いでしょう。このような形で、もっと多くの犠牲を出すわけにはいきません。
CURRENT,tiddlets_part1_delivered5,2383,"I've been analysing the onboard sensor data while you've been travelling around.  They don't exhibit any sort of physical mating behaviour, but there is a detectable energy exchange going on, and always between groups of three.",あなたが旅の間、船内のセンサーデータを分析していました。彼らはいかなる物理的な交尾行動も示しませんが、検出可能なエネルギー交換が行われており、常に3つのグループの間で起こっています。
CURRENT,tiddlets_part1_delivered6,2383,"They must be reproducing through some form of telepathy, and only in triplets, and only in hyperspace!  No wonder they're such a rare creature.",テレパシーの一種で繁殖しているに違いありません。そして、3つ組でのみ、そして深宇宙でのみです。なぜ彼らはそれほど珍しい生物なのか、よくわかりました。
CURRENT,tiddlets_part1_delivered8,2383,"You'll be getting a call from Dr Swanson very soon.  He funds my lab and all of my research.  I've talked him into directing some of our research grant to you, as a fair reward.",ドクター・スワンソンからの電話がすぐに来るでしょう。彼は私の研究所とすべての研究の資金提供者です。彼は私の研究助成金の一部をあなたに振り向けるように説得しました。それは、公正な報酬です。
CURRENT,tiddlets_part1_swanson1,2383,"Captain. On behalf of the Institute for Interstellar Life, thank you. A monumental discovery.",船長、星間生命体の研究所を代表して、感謝申し上げます。記念碑的な発見です。
CURRENT,tiddlets_part1_swanson2,2383,"Now let's talk real. Scientists like Artemis like to take all the credit, and bask in the glory of their peers. If your name does show up in their research paper, you can bet it will be on the very last page, in the smallest font available.",さて、本音を話しましょう。アルテミスのような科学者は、すべてを自分の功績とし、同僚からの称賛を浴びるのが好きです。もしあなたの名前が彼らの研究論文に載っているとしても、最も小さなフォントで、最も最後のページに載っていると確信できます。
CURRENT,tiddlets_part1_swanson3,2383,"And despite funding his work for years now, my name will be even lower. It's fine really. We have different aims.  He can have the glory. I'm interested in the breakthroughs. The science that comes from these discoveries. The potential.",長年彼の研究に資金を提供しているにもかかわらず、私の名前はさらに小さくなるでしょう。気にしないでください。私たちは異なる目的を持っています。彼は栄光を抱きましょう。私はブレークスルーに興味があります。これらの発見から生まれる科学に。可能性に。
CURRENT,tiddlets_part1_tiddletdelivery,2383,Deliver Tiddlets,ティドレットを届ける
CURRENT,tiddlets_part2_title,2383,"The Trouble with Tiddlets, Part 2",ティドレットの苦難、パート2
CURRENT,tiddlets_part2_medium,2383,MEDIUM HOP DISTANCE,中距離ジャンプ
CURRENT,tiddlets_part2_short,2383,SHORT HOP DISTANCE,短距離ジャンプ
CURRENT,tiddlets_part2_long,2383,LONG HOP DISTANCE,長距離ジャンプ
CURRENT,tiddlets_part2_advert,2383,"Captain. We're hoping to run some more experiments on the new life form I discovered. The Toppingbury Tiddlet. If you could visit my institute, I have a contract that may be of interest to you.",船長。私が発見した新しい生命体、トーピングベリー・ティドレットについて、さらに実験をしたいと思っています。もしあなたが私の研究所を訪れていただければ、あなたに興味のある契約があるかもしれません。
CURRENT,tiddlets_part2_objective_visitinstitute,2383,Travel to the Institute for Interstellar Lifeforms,星間生命体の研究所へ移動する
CURRENT,tiddlets_part2_setup2,2383,The word on the grapevine is that the Nobel prize committee may be looking at our work.,噂によると、ノーベル委員会が私たちの研究を検討しているようです。
CURRENT,tiddlets_part2_setup3,2383,"Exactly. So we must continue this important research. We have a great deal of data already, but we need to take some more measurements and refine some of our estimates. We are particularly interested in their reproductive process.",その通りです。ですから、私たちはこの重要な研究を続けなければなりません。すでに多くのデータを持っていますが、いくつかの測定を行い、いくつかの見積もりを修正する必要があります。特に、彼らの繁殖プロセスに興味があります。
CURRENT,tiddlets_part2_setup4,2383,"We're going to send you a batch of Toppingbury Tiddlets, and we want you to run a series of tests on them under Hyperspace conditions.",トーピングベリー・ティドレットのバッチをあなたに送り、深宇宙の条件下で一連のテストを実行してもらいます。
CURRENT,tiddlets_part2_setup5,2383,"We're also sending you a pair of specially modified science stations, with a sensor attuned to their telepathic reproductive process. I wrote the firmware myself. We will be able to see deep into their minds when this magical process takes place.",魔法のようなプロセスが起こる際に、彼らの心を深く覗き込むことができる、テレパシーによる繁殖プロセスに調整されたセンサーを備えた、特別に改造された科学ステーションも送ります。私はそのファームウェアを自分で書きました。
CURRENT,tiddlets_part2_objective_receivetiddlets,2383,Receive [*X/*Y] Tiddlets,[*X/*Y]匹のティドレットを受け取る
CURRENT,tiddlets_part2_objective_receivesensors,2383,Receive [*X/*Y] Telepathic Sensor Stations,[*X/*Y]台のテレパシーセンサー局を受け取る
CURRENT,tiddlets_part2_setup7,2383,"We need to zero in on exactly how long the Tiddlets can survive in hyperspace. This will regrettably require you to jump beyond the safe distance, and to record the effect on their telepathic process. Some of the Tiddlets may be lost in the process of this experiment.",ティドレットが深宇宙でどれだけ生存できるかを正確に把握する必要があります。残念ながら、これには安全距離を超えてジャンプし、その効果を彼らのテレパシープロセスに記録する必要があり、この実験の過程でいくつかのティドレットが失われる可能性があります。
CURRENT,tiddlets_part2_setup8,2383,That does make me quite uncomfortable.,それは私をとても不安にさせます。
CURRENT,tiddlets_part2_objective_installsensors,2383,Install Sensor Stations [*X/*Y],センサー局を[*X/*Y]台設置する
CURRENT,tiddlets_part2_objective_ftlcharges,2383,Have at least *X FTL fuel,少なくとも*XのFTL燃料を持つ
CURRENT,tiddlets_part2_mediumjumps1,2383,Let's start simple. A couple of medium range hops should do the trick.,シンプルに始めましょう。数回のミドルレンジのジャンプで十分でしょう。
CURRENT,tiddlets_part2_objective_mediumjumps,2383,Perform medium range hops [*X/*Y],ミドルレンジのジャンプを[*X/*Y]回行う
CURRENT,tiddlets_part2_mediumjumps2,2383,Excellent. The sensor is working nicely and we are receiving science packets. Let's do one more medium range hop to gather some more data.,素晴らしい。センサーはうまく機能しており、科学データパッケージを受信しています。さらにデータを収集するために、もう1回ミドルレンジのジャンプをしましょう。
CURRENT,tiddlets_part2_shortjump2,2383,"We'd like to see the effect of a very short hop.  We want to know if there is a minimum hyperspace distance, below which their reproductive process simply does not occur.  Make the jump and let's see how they do.",非常に短いジャンプの効果を見てみたいのです。彼らの繁殖プロセスが起こらない最小の深宇宙距離があるかどうかを知りたいのです。ジャンプして、彼らがどうするか見てみましょう。
CURRENT,tiddlets_part2_objective_shortjump,2383,Perform a short range hop,ショートレンジのジャンプを行う
CURRENT,tiddlets_part2_finalexperiment2,2383,I'll hand you over to my colleague for the final experiment.,最終実験は同僚に引き継ぎます。
CURRENT,tiddlets_part2_finalexperiment3,2383,"Captain, the Professor has asked me to oversee this phase of the experiment.",船長、教授は私にこの実験のこの段階を監督するように頼みました。
CURRENT,tiddlets_part2_finalexperiment4,2383,"I need you to make a long range jump. Beyond the safe tiddlet distance.  We need to know what happens to them under the effects of Hyperspace Shock, and this will also help us to calculate that safe distance more accurately.",長距離ジャンプをしてもらいます。安全なティドレット距離を超えて。深宇宙ショックの影響下で彼らがどうなるかを知る必要があり、安全距離をより正確に計算するのにも役立ちます。
CURRENT,tiddlets_part2_finalexperiment5,2383,Get into position and make the long range jump.,位置につけて、長距離ジャンプをしてください。
CURRENT,tiddlets_part2_objective_longjump,2383,Make a jump longer than the Tiddlet safe distance,ティドレットの安全距離よりも長いジャンプをする
CURRENT,tiddlets_part2_return1,2383,*X of the Tiddlets appear to have perished.,*X匹のティドレットが死亡したようです。
CURRENT,tiddlets_part2_return3,2383,The sensor data suggests the telepathic mating ritual does begin during the longer jump.  But the telepathic energy induced between them produces so much heat at their core that they ultimately catch fire and burn out from the inside.,センサーデータによると、長距離ジャンプ中にテレパシーによる交尾儀式が始まっているようです。しかし、彼らが生み出すテレパシーエネルギーは、彼らの核でこれほどの熱を発生させ、結果的に内部から発火し、燃え尽きてしまうのです。
CURRENT,tiddlets_part2_return4,2383,One can only imagine what that must feel like.,一体どんな感じだったのか想像もつかない。
CURRENT,tiddlets_part2_objective_return1,2383,Return the Tiddlets to the Institute,ティドレットを研究所に返す
CURRENT,tiddlets_part2_objective_return2,2383,Return the bodies to the Institute,遺体を研究所に返す
CURRENT,tiddlets_part2_debrief1,2383,"We've made another interesting discovery!  Our sensors were correct, and it appears some type of tiny crystal has been formed at the core of several of the dead creatures.  Almost like a small diamond.",また興味深い発見をしました！私たちのセンサーは正しく、死んだ生き物の中核に小さな結晶が形成されたようです。まるで小さなダイヤモンドのようです。
CURRENT,tiddlets_part2_debrief2,2383,"It must have formed in the final moments of their life. All that telepathic energy, focussed into a lethal feedback loop!  Our lab tells us the crystals aren't like anything they've ever seen before.  Let's get the remaining samples in for analysis.",それは彼らの生涯の最終段階で形成されたに違いありません。すべてのテレパシーエネルギーが致命的なフィードバックループに集中したのです！私たちの研究所では、結晶がこれまで見たことのないものだと述べています。残りのサンプルを分析のために回収しましょう。
CURRENT,tiddlets_part3_title,2383,"The Trouble with Tiddlets, Part 3",ティドレットの苦難、パート3
CURRENT,tiddlets_part3_farmname,2383,The Tiddlet Farm,ティドレット農場
CURRENT,tiddlets_part3_hoppername,2383,Short Hopper,ショートホッパー
CURRENT,tiddlets_part3_advert,2383,"Captain, there have been several developments with the Tiddlet Research Program. We are in need of a competent starship pilot once again.  Please visit us at the Institute for Interstellar lifeforms and I can tell you more.",船長、ティドレット研究プログラムでいくつかの進展がありました。また、有能な宇宙船のパイロットを必要としています。星間生命体の研究所を訪れれば、詳しくお伝えします。
CURRENT,tiddlets_part3_objective_visitinstitute,2383,Travel to the Institute for Interstellar Lifeforms,星間生命体の研究所へ移動する
CURRENT,tiddlets3_summary,2383,Assist the Institute with their experiments,研究所の実験を手伝ってください。
CURRENT,tiddlets_part3_setup2,2383,"Regrettably, Professor Toppingbury has been forced to take a leave of absence.  From the stress of his work, you understand.",遺憾ながら、トッピングベリー教授は休職を余儀なくされました。彼の仕事のストレスによるもの、ご理解いただけるでしょう。
CURRENT,tiddlets_part3_setup3,2383,"We know how they reproduce now, and we know their limits. During hyperspace travel, 3 of them will telepathically reproduce.",彼らがどのように繁殖するか、今では分かっています。そして、彼らの限界も分かっています。ハイパースペース航行中、そのうちの3匹は念力的に繁殖します。
CURRENT,tiddlets_part3_setup4,2383,"We're not quite sure yet how long it takes for their children to grow up. However, we've noticed they hop at exactly the same time their parents do.",彼らの子供たちが成長するのにどれくらいかかるかは、まだ正確には分かっていません。しかし、親と同じタイミングでジャンプすることに気づきました。
CURRENT,tiddlets_part3_setup5,2383,"This isn't important, but I thought you might find it amusing.",これは重要ではありませんが、あなたを喜ばせると考えました。
CURRENT,tiddlets_part3_setup6,2383,"As you've already seen, they experience hyperspace shock if they've been in hyperspace travel for too long.",すでに見たように、彼らはハイパースペース航行に長すぎるとハイパースペースショックを経験します。
CURRENT,tiddlets_part3_setup7,2383,"But the key is in the final stage of their life-cycle.  We know if we expose them to hyperspace shock, their telepathic energies are so strong that a small crystal is formed in their final moments.",しかし、重要なのは彼らのライフサイクルの最終段階にあります。もし私たちが彼らにハイパースペースショックにさらすと、彼らの念動力は非常に強くなり、彼らの最後の瞬間、小さな結晶が形成されることを知っています。
CURRENT,tiddlets_part3_setup8,2383,"We've been studying the crystals we've recovered so far.  They resonate in subspace in a way we've never seen before.  Some of the crystals are entangled at the quantum level, and resonate together.  Apply a signal to one and another responds, instantly, across any distance.",回収した結晶を研究してきています。それらは、かつて見たことのない方法でサブスペースで共鳴します。いくつかの結晶は量子レベルで絡み合っており、共鳴しています。1つに信号をかけると、別の結晶が瞬時に応答し、どんな距離があっても影響を受けます。
CURRENT,tiddlets_part3_setup9,2383,There are so many potential applications.,潜在的な応用は数多く存在します。
CURRENT,tiddlets_part3_setup10,2383,"So, onto business.  There is a scientist by the name of Dr. Julian Martinez in a nearby system. He had a moment of fame recently after a daring rescue of his brother.  He has a ship for sale that we believe will be of some use.",それでは、本題に入りましょう。近くの星系にジュリアン・マルティネス博士という科学者がいます。彼は最近、兄を救出した大胆な救出活動の後、一瞬有名になりました。彼には、私たちが何らかに役立つと信じる船を売りに出しています。
CURRENT,tiddlets_part3_setup11,2383,"Travel to the noble Doctor and buy his ship. He wants a million credits, which is ridiculous.  He thinks his invention is worth that much.  Negotiate with him, knock that price down, and I'll wire the funds directly to him.  If you can improve his offer then I'll pay you 20% of the savings as a bonus.",高貴な博士のもとへ旅行し、彼の船を購入してください。彼は100万クレジットを求めていますが、それはばかげた金額です。彼は自分の発明がそれほど価値があると信じています。彼と交渉し、その価格を下げてください。資金は私から彼に直接送金します。もし彼との取引を改善できれば、節約できた分の20%をボーナスとして支払います。
